ID,Incident Number,Court Number,Arrest Date,Filed Case Type,List of Filed Charges,Crime Type,Crime Description,Type
58829,190271620,19006889,2019/05/02,Felony,",11350(A),211,",ROB2,Robbery 2nd Degre,New Filing
58830,190271620,19006888,2019/05/02,Felony,",211,459,",ROB2,Robbery 2nd Degre,New Filing
58831,190284811,19006883,2019/05/02,Felony,",211,368(B)1,459,487(C),",ROB2,Robbery 2nd Degre,New Filing
58832,190311969,19006863,2019/05/02,Misdemeanor,",242,368(B)1,",ASLT,Assault-Misdemean,New Filing
58833,190313501,19006893,2019/05/02,Felony,",11351,11351.5,11377(A),12022.1(b),",DRUG,Narcotics,New Filing
58834,190312428,19006870,2019/05/02,Felony,",11351,11351.5,32,",DRUG,Narcotics,New Filing
58835,190241974,19006890,2019/05/02,Felony,",245(A)1,245(a)(1),245.2,",ASLT,Assault-Felony,New Filing
58836,190313460,19006894,2019/05/02,Felony,",10852,664/459,",BURR,Burglary-Resident,New Filing
58837,190277402,19006891,2019/05/02,Felony,",12022.7(e),148(A)1,245(A)4,273.5(A),",ASLT,Assault-Felony,New Filing
58838,190204659,19006905,2019/05/02,Felony,",459,487(A),490.4(a)(2),490.4A,",BURC,Burglary-Commerci,New Filing
58839,Z20190502-19006847,19006847,2019/05/02,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
58840,Z20190502-19006842,19006842,2019/05/02,Misdemeanor,",23103,23152(A),23152(B),",DUI,DUI,New Filing
58841,Z20190502-19006843,19006843,2019/05/02,Misdemeanor,",23103,23152(A),23152(B),",DUI,DUI,New Filing
58842,Z20190502-19006844,19006844,2019/05/02,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
59441,180370066,18007746,2019/05/02,MTR,",166(c)(1),236,243(E)1,273A(B),422,646.9(A),",STLK,Stalking,Motion to Revoke
58843,190314678,19006924,2019/05/03,Misdemeanor,",11364(A),166(A)4,",STAY,Stay Away Violati,New Filing
58844,190231022,19006944,2019/05/03,Felony,",459,487(A),667.5(c)(21),",BUR,Burglary,New Filing
58845,190231022,19006945,2019/05/03,Felony,",459,487(A),667.5(c)(21),",BURR,Burglary-Resident,New Filing
58846,190315187,19006940,2019/05/03,Felony,",11351,11351.5,11364(A),11378,",DRUG,Narcotics,New Filing
58847,190314399,19006923,2019/05/03,Felony,",459,496(A),",BURC,Burglary-Commerci,New Filing
58848,190276896,19006959,2019/05/03,Felony,",11377(A),11378,11379(A),",DRUG,Narcotics,New Filing
58849,190314775,19006930,2019/05/03,Felony,",240,245(A)1,245(A)4,368(B)1,368B1,",EAP,Elder Abuse-Physi,New Filing
58850,190314844,19006936,2019/05/03,Misdemeanor,",11350(A),11375(b)(2),11375B2,11377(A),11377(a),459.5(A),490.4(A),490.4(a)(1),",THFT,Theft- Non-Auto,New Filing
58851,190314844,19006932,2019/05/03,Misdemeanor,",11350(A),459.5(A),490.4(A),490.4(a)(1),",THFT,Theft- Non-Auto,New Filing
58852,190314929,19006928,2019/05/03,Misdemeanor,",490.2(A),490.2(a),",THFT,Theft- Non-Auto,New Filing
58853,190272543,19006933,2019/05/03,Felony,",459,",BURA,Burglary-Auto,New Filing
58854,190315858,19006949,2019/05/03,Felony,",12022.1(b),148(A)1,148(a)(1),459,466,496(A),",BURA,Burglary-Auto,New Filing
58855,190316282,19006967,2019/05/03,Felony,",11364(A),11364(a),11378,11379(A),148(A)1,459,466,485,",BURA,Burglary-Auto,New Filing
58856,190316276,19006958,2019/05/03,Misdemeanor,",243(E)1,243(e)(1),273.6(A),273.6(a),273A(B),",ASLT,Assault-Misdemean,New Filing
58857,190308370,19006950,2019/05/03,Felony,",12022(a)(1),182(A)1,211,",ROB2,Robbery 2nd Degre,New Filing
58858,190315870,2516031,2019/05/03,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
58859,190316373,2516084,2019/05/03,Misdemeanor,",23152(A),23152(B),23152(b),23538(b)(2),23578,",DUI,DUI,New Filing
58860,Z20190503-19006913,19006913,2019/05/03,Misdemeanor,",23152(A),23152(B),23154(A),23154(a),23538(b)(2),23578,",DUI,DUI,New Filing
58861,Z20190607-19008907,19008907,2019/05/03,Felony,",459,487(A),487(a),496(A),",BURA,Burglary-Auto,New Filing
59366,140198648,14006970,2019/05/03,MTR,",148(A)1,148(a)(1),148.9(A),459,484E(C),496(A),496(a),529.5(C),667.5(c)(21),",BURR,Burglary-Resident,Motion to Revoke
59370,150370955,15011084,2019/05/03,MTR,",148.9(A),148.9(a),459,667.5(c)(21),",BURR,Burglary-Resident,Motion to Revoke
59397,170083150,17001558,2019/05/03,MTR,",245(A)4,368(B)1,368(C),",ASLT,Assault-Felony,Motion to Revoke
59425,Z20180101-18000038,18000038,2019/05/03,MTR,",10852,148(A)1,243(B),245(A)4,245(a)(4),459,664/459,",BURA,Burglary-Auto,Motion to Revoke
59463,180715616,18014677,2019/05/03,MTR,",459,466,",BURC,Burglary-Commerci,Motion to Revoke
58862,190317042,19006970,2019/05/04,Felony,",11351,11351.5,11378,12022.1(b),12022.1,135,148(A)1,166(A)4,21955,32,",DRUG,Narcotics,New Filing
58863,190319872,19006996,2019/05/04,Felony,",11352(A),12022.1(b),166(A)4,32,",DRUG,Narcotics,New Filing
58864,190319872,19006997,2019/05/04,Felony,",11351,12022.1(b),166(A)4,245(A)4,32,",DRUG,Narcotics,New Filing
58865,190317729,19006988,2019/05/04,Felony,",272(A)1,459,466,487(A),",THFT,Theft-Non Auto,New Filing
58866,Z20190504-19006984,19006984,2019/05/04,Felony,",10851(A),487(D)1,496D(A),496d(a),",AUTO,Auto Theft,New Filing
58867,190320528,19007009,2019/05/04,Felony,",466,664/10851,",AUTO,Auto Theft,New Filing
58868,190317600,19006974,2019/05/04,Misdemeanor,",594(B)1,594(b)(1),594(b)(2)(A),594B2A,",VAN,Vandalism,New Filing
58869,190309453,19006973,2019/05/04,Felony,",273.5(A),273.5(a),422,594(b)(2)(A),594B2A,",THRE,Threats,New Filing
58870,190319838,19006999,2019/05/04,Felony,",12022(b)(1),236,245(A)1,245(A)4,273.5(A),273A(A),273A(B),273a(b),417(A)1,417(a)(1),422,",ASLT,Assault-Felony,New Filing
58871,190317218,19006977,2019/05/04,Felony,",12022.1(b),136.1B1,166(C)1,245(A)4,273.5(A),273A(B),422,NOTINTBL,",ASLT,Assault-Felony,New Filing
58872,Z20190505-19007004,19007004,2019/05/04,Misdemeanor,",23103,23152(A),23152(B),",DUI,DUI,New Filing
58873,Z20190504-19006962,19006962,2019/05/04,Misdemeanor,",23103,23152(A),23152(B),",DUI,DUI,New Filing
58874,190320051,19007000,2019/05/04,Misdemeanor,",14601.2(A),23152(A),23152(B),23154(A),23154(a),23538(b)(2),23578,",DUI,DUI,New Filing
58875,190320415,19007003,2019/05/04,Misdemeanor,",23152(A),23152(B),23152(E),23578,24409(A),31,",DUI,DUI,New Filing
58876,Z20190504-19006966,19006966,2019/05/04,Misdemeanor,",23136(A),23136(a),23152(a),23152(b),",DUI,DUI,New Filing
58877,Z20190504-19006960,19006960,2019/05/04,Misdemeanor,",14601.2(A),23152(A),23152(B),23154(A),23154(a),23222(A),23222(a),23578,",DUI,DUI,New Filing
58878,190316765,2516229,2019/05/04,Misdemeanor,",12500(A),16028(C),22106,23152(A),23152(B),23152(b),23538(b)(2),23578,",DUI,DUI,New Filing
58879,190317973,2516232,2019/05/04,Misdemeanor,",14601.2(A),22400(A),23152(A),23152(B),23152(b),23154(A),23154(a),23222(A),23222(a),23538(b)(2),23578,",DUI,DUI,New Filing
59495,190211115,19004653,2019/05/04,MTR,",12022(b)(1),417(A)1,422,",THRE,Threats,Motion to Revoke
58880,190322251,19007051,2019/05/05,Misdemeanor,",166(A)4,",STAY,Stay Away Violati,New Filing
58881,190322734,19007058,2019/05/05,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
58882,190322063,19007056,2019/05/05,Misdemeanor,",166(A)4,",STLK,Stalking,New Filing
58883,190320722,19007018,2019/05/05,Felony,",12022.7(a),245(A)4,",ASLT,Assault-Felony,New Filing
58884,190317531,19007047,2019/05/05,Misdemeanor,",166(A)4,",STAY,Stay Away Violati,New Filing
58885,190322085,19007052,2019/05/05,Misdemeanor,",166(C)1,166(c)(1),",STAY,Stay Away Violati,New Filing
58886,190320835,19007034,2019/05/05,Felony,",12022(b)(1),166(C)1,236,245(A)1,245(A)4,273.5(A),273.5(a),273.5F1,422,594(A)2,594B2A,",ASLT,Assault-Felony,New Filing
58887,190321532,19007042,2019/05/05,Felony,",11364(A),459,",BURC,Burglary-Commerci,New Filing
58888,190322706,19007065,2019/05/05,Felony,",459,466,496(A),",BURA,Burglary-Auto,New Filing
58889,190313993,19007016,2019/05/05,Felony,",148(A)1,211,273.5(A),459,",ASLT,Assault-Felony,New Filing
58890,190321394,19007039,2019/05/05,Felony,",21810,",WEA,Weapons-Non-Gun,New Filing
58891,190327546,19007186,2019/05/05,Felony,",4573.8,NOTINTBL,",DRUG,Narcotics,New Filing
58892,Z20190505-19007007,19007007,2019/05/05,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
58893,Z20190505-19007015,19007015,2019/05/05,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
58894,190322079,19007053,2019/05/05,Misdemeanor,",14601.2(A),21663,23152(A),23152(B),23538(b)(2),23578,",DUI,DUI,New Filing
58895,190000617,19007023,2019/05/05,Misdemeanor,",23152(A),23152(B),23578,31,",DUI,DUI,New Filing
58896,Z20190505-19007017,19007017,2019/05/05,Misdemeanor,",23103,23152(A),",DUI,DUI,New Filing
58897,Z20190505-19007013,19007013,2019/05/05,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
58898,190322740,2516088,2019/05/05,Misdemeanor,",484(A),490.2(A),490.5,",THFT,Theft- Non-Auto,New Filing
58899,190320982,2516553,2019/05/05,Misdemeanor,",16028(C),20002,",HIT,Hit and Run,New Filing
59443,180384493,18008022,2019/05/05,MTR,",459,496(A),",BURA,Burglary-Auto,Motion to Revoke
58900,190324235,19007086,2019/05/06,Misdemeanor,",166(A)4,",STAY,Stay Away Violati,New Filing
58901,Z20190506-19007079,19007079,2019/05/06,Felony,",459,487(A),667.5(c)(21),",BURR,Burglary-Resident,New Filing
58902,190325051,19007111,2019/05/06,Felony,",11378,11379(A),496(A),496(a),",DRUG,Narcotics,New Filing
58903,190325045,19007096,2019/05/06,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
58904,190324611,19007108,2019/05/06,Felony,",11351,11352(A),11378,32,",DRUG,Narcotics,New Filing
58905,190324611,19007107,2019/05/06,Felony,",11352(A),32,",DRUG,Narcotics,New Filing
58906,190324956,19007110,2019/05/06,Felony,",11378,11379(A),166(A)4,",DRUG,Narcotics,New Filing
58907,190266712,19007074,2019/05/06,Felony,",182(A)1,3.12,459,466,484G(A),484g(a),496(A),",BURR,Burglary-Resident,New Filing
58908,190325277,19007106,2019/05/06,Misdemeanor,",11350(A),11350(a),",DRUG,Narcotics,New Filing
58909,190324489,19007093,2019/05/06,Felony,",11351,11351.5,11378,",DRUG,Narcotics,New Filing
58910,Z20190506-19007080,19007080,2019/05/06,Misdemeanor,",273.6(A),",STAY,Stay Away Violati,New Filing
58911,190324263,19007089,2019/05/06,Felony,",12022.1(b),245(A)2,25400A1,29800A1,417(A)1,594B2A,NOTINTBL,",GUN,Gun-Felony,New Filing
58912,190324257,2516120,2019/05/06,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
58913,190325932,2516121,2019/05/06,Misdemeanor,",242,",ASLT,Assault-Misdemean,New Filing
58914,190325023,2516171,2019/05/06,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
58915,190000019,19007069,2019/05/06,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
58916,190348053,19007561,2019/05/06,Felony,",243(B),69(A),",ASLT,Assault-Felony,New Filing
58917,190323641,2516092,2019/05/06,Misdemeanor,",242,",ASLT,Assault-Misdemean,New Filing
58918,190326015,2516927,2019/05/06,Misdemeanor,",11375B2,23152(F),",DUI,DUI,New Filing
58919,190324473,19007094,2019/05/06,Felony,",459,496(a),",BURR,Burglary-Resident,New Filing
59364,120377163,12012623,2019/05/06,MTR,",11364.1(a),12022(b)(1),211,459,496(A),",THFT,Theft-Non Auto,Motion to Revoke
59376,160139901,16004246,2019/05/06,MTR,",459,460(A),496(A),",BURR,Burglary-Resident,Motion to Revoke
59403,170382946,17009195,2019/05/06,MTR,",11352(A),11352(a),",DRUG,Narcotics,Motion to Revoke
59408,170588047,17010509,2019/05/06,MTR,",245(A)1,245(A)4,245(a)(4),",ASLT,Assault-Felony,Motion to Revoke
59414,170594458,17013865,2019/05/06,MTR,",459,466,",BURR,Burglary-Resident,Motion to Revoke
59426,Z20180101-18000047,18000047,2019/05/06,MTR,",245(A)4,245(a)(4),273.5(A),368(B)1,594(B)1,",ASLT,Assault-Felony,Motion to Revoke
59433,180164273,18003459,2019/05/06,MTR,",12022.1(b),240,459,487(A),",THFT,Theft-Non Auto,Motion to Revoke
59448,180441968,18009224,2019/05/06,MTR,",148.10A,415,",148,Resist/Obstruct,Motion to Revoke
59464,180719248,18014728,2019/05/06,MTR,",242,243.3,273A(B),",ASLT,Assault-Felony,Motion to Revoke
59466,180733458,18015041,2019/05/06,MTR,",594(B)1,",VAN,Vandalism,Motion to Revoke
59469,Z20181001-18015240,18015240,2019/05/06,MTR,",11364(A),459,487(A),496(A),496(a),",BURC,Burglary-Commerci,Motion to Revoke
59484,190014163,19000343,2019/05/06,MTR,",12022.1(b),459.5(A),459.5(a),487(A),490.2(A),490.2(a),",THFT,Theft-Non Auto,Motion to Revoke
59494,190160716,19003594,2019/05/06,MTR,",459,487(A),594(B)1,",BURA,Burglary-Auto,Motion to Revoke
58920,190326708,19007132,2019/05/07,Felony,",12022.1(b),273A(A),422,",CE,Child Endangermen,New Filing
58921,190327706,19007150,2019/05/07,Felony,",11351,11351.5,11352(A),11378,166(A)4,",DRUG,Narcotics,New Filing
58922,190327609,19007148,2019/05/07,Felony,",11352(A),",DRUG,Narcotics,New Filing
58923,190328566,19007159,2019/05/07,Misdemeanor,",166(A)4,",STAY,Stay Away Violati,New Filing
58924,190328099,19007156,2019/05/07,Misdemeanor,",273.6(A),",STAY,Stay Away Violati,New Filing
58925,190326899,19007147,2019/05/07,Misdemeanor,",243(E)1,",ASLT,Assault-Misdemean,New Filing
58926,190327756,19007149,2019/05/07,Felony,",11350(A),11364(A),11379(A),11379(a),166(A)4,",DRUG,Narcotics,New Filing
58927,190256531,19007183,2019/05/07,Misdemeanor,",166(A)4,273.6(A),273.6(a),",STAY,Stay Away Violati,New Filing
58928,190242803,19007137,2019/05/07,Felony,",12022(b)(1),12022.7(a),245(A)1,25400A2,25850(A),664/187A,",AHOM,Attempted Homicid,New Filing
58929,Z20190507-19007151,19007151,2019/05/07,Felony,",11351,11351.5,113623A1,11378,32,",DRUG,Narcotics,New Filing
58930,Z20190507-19007140,19007140,2019/05/07,Felony,",12022.53(d),187(A),23920,29800(a)(1),29800A1,",HOMI,Homicide,New Filing
58931,190326021,19007120,2019/05/07,Misdemeanor,",23152(A),23152(B),23152(b),23578,24250,",DUI,DUI,New Filing
58932,190326106,19007122,2019/05/07,Misdemeanor,",22350,23152(A),23152(B),23538(b)(2),23578,",DUI,DUI,New Filing
58933,Z20190507-19007119,19007119,2019/05/07,Misdemeanor,",14601.1(A),14601.1(a),23103,23152(A),23152(B),",DUI,DUI,New Filing
58934,Z20190507-19007133,19007133,2019/05/07,Misdemeanor,",23103,23152(A),23152(B),23578,",DUI,DUI,New Filing
58935,Z20190507-19007121,19007121,2019/05/07,Misdemeanor,",23103,23152(A),23152(a),",DUI,DUI,New Filing
58936,190327477,2516367,2019/05/07,Misdemeanor,",16028(C),20002(A),20002(a),22106,",HIT,Hit and Run,New Filing
58937,190326093,2516483,2019/05/07,Felony,",459,602(M),",BURC,Burglary-Commerci,New Filing
59367,140463902,14014907,2019/05/07,MTR,",459,466,487(A),666(A),666(a),667.5(c)(21),",BURR,Burglary-Resident,Motion to Revoke
59371,150370955,15011084,2019/05/07,MTR,",148.9(A),148.9(a),459,667.5(c)(21),",BURR,Burglary-Resident,Motion to Revoke
59372,150478753,15012367,2019/05/07,MTR,",11351,11352(A),11352(a),11366,11375(b)(1),11375B1,",DRUG,Narcotics,Motion to Revoke
59373,Z20151027-15024038,15024038,2019/05/07,MTR,",10851(A),459,",CNV,Conversion,Motion to Revoke
59377,160190113,16004332,2019/05/07,MTR,",459,466,496(A),664/459,",BURA,Burglary-Auto,Motion to Revoke
59393,161006103,16022670,2019/05/07,MTR,",236,245(A)1,245(A)4,245(a)(1),273.5(A),273.5(a),273.5A,417(A)1,422,594(B)(2)(A),594(B)1,594(B)2,594(b)(2)(A),",ASLT,Assault-Felony,Motion to Revoke
59411,170674919,17012193,2019/05/07,MTR,",211,664/211,",ROB1,Robbery 1st Degre,Motion to Revoke
59418,170883342,17015946,2019/05/07,MTR,",417.4,594(B)1,",VAN,Vandalism,Motion to Revoke
59423,170969839,17018703,2019/05/07,MTR,",459,",BURR,Burglary-Resident,Motion to Revoke
59437,180265069,18005528,2019/05/07,MTR,",11364(A),11364(a),417(A)1,417(a)(1),664/1-47A,664/211,664417A1,",ROB2,Robbery 2nd Degre,Motion to Revoke
59457,180626104,18012886,2019/05/07,MTR,",148.9(A),459,466,496(A),664/459,",AUTO,Auto Theft,Motion to Revoke
59472,180810119,18016664,2019/05/07,MTR,",470(A),484E(D),484G(A),530.5(A),",FRD,Fraud-Other,Motion to Revoke
59486,190029811,19000719,2019/05/07,MTR,",10851(A),11364(A),11375B1,11377(A),496D(A),496D,",AUTO,Auto Theft,Motion to Revoke
58938,190007737,19007192,2019/05/08,Felony,",287(B)1,288.2A2,288.3(A),288.4(B),288AB1,",CSA,Child Sexual Abus,New Filing
58939,180409518,19007208,2019/05/08,Felony,",25400A2,25850(A),29805(A),",GUN,Gun-Felony,New Filing
58940,21581,19007220,2019/05/08,Felony,",12022.1(b),148(A)1,148(a)(1),459,487(A),664/487A,",BURC,Burglary-Commerci,New Filing
58941,190330771,19007224,2019/05/08,Felony,",459,496(A),",BURA,Burglary-Auto,New Filing
58942,190330953,19007221,2019/05/08,Felony,",487(A),496(A),",THFT,Theft-Non Auto,New Filing
58943,190329984,19007207,2019/05/08,Misdemeanor,",148.9(A),148.9(a),242,245(A)4,",ASLT,Assault-Misdemean,New Filing
58944,190329138,19007222,2019/05/08,Felony,",422,",THFT,Theft-Non Auto,New Filing
58945,190331155,19007243,2019/05/08,Felony,",12022.1(b),148(A)1,459,466,496(A),496(a),",BURA,Burglary-Auto,New Filing
58946,190330743,19007223,2019/05/08,Felony,",12022.1(b),25400A2,25850(A),25850(a),29800A1,",GUN,Gun-Felony,New Filing
58947,190330492,19007212,2019/05/08,Felony,",11351.5,1203.073(b)(1),",DRUG,Narcotics,New Filing
58948,190329633,19007205,2019/05/08,Felony,",11364(A),11378,12022.1(b),166(A)4,166(a)(4),",DRUG,Narcotics,New Filing
58949,190331058,2516174,2019/05/08,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
58950,190331064,2516172,2019/05/08,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
58951,Z20190509-19007231,19007231,2019/05/08,Misdemeanor,",23103,23152(A),23152(B),23578,",DUI,DUI,New Filing
58952,190329213,2516336,2019/05/08,Misdemeanor,",11350(A),11364(A),11364(a),",DRUG,Narcotics,New Filing
58953,190330232,2516205,2019/05/08,Misdemeanor,",647(E),647(e),",OTHM,Other-Misdemeanor,New Filing
59385,160606643,16013844,2019/05/08,MTR,",11351,1203.07(a)(1),",DRUG,Narcotics,Motion to Revoke
59404,170520027,17009377,2019/05/08,MTR,",11364(A),11364(a),459,",BURA,Burglary-Auto,Motion to Revoke
59462,180671494,18013819,2019/05/08,MTR,",11350(a),11351,11351.5,11352(A),11352(a),11353.6(b),11364(a),11378,12022.1(b),166(A)4,32,",DRUG,Narcotics,Motion to Revoke
58954,180182548,19007255,2019/05/09,Felony,",186.22(a),186.22(b)(1),186.22A,245(A)4,245(a)(4),",GUN,Gun-Felony,New Filing
58955,190333628,19007281,2019/05/09,Misdemeanor,",273.6(A),273.6(a),",STAY,Stay Away Violati,New Filing
58956,190331672,19007251,2019/05/09,Misdemeanor,",11364(A),21310,485,",WEA,Weapons- Non-Gun,New Filing
58957,190332476,19007266,2019/05/09,Felony,",11351,11351.5,11378,12022.1(b),166(A)4,",DRUG,Narcotics,New Filing
58958,190332943,19007279,2019/05/09,Misdemeanor,",594(B)1,594(b)(1),",VAN,Vandalism,New Filing
58959,190190995,19007249,2019/05/09,Felony,",273A(A),",CE,Child Endangermen,New Filing
58960,190312456,19007267,2019/05/09,Felony,",12022.1(b),211,22810(A),",ROB2,Robbery 2nd Degre,New Filing
58961,190331519,19007278,2019/05/09,Felony,",12022.7(a),245(A)1,664/187A,",AHOM,Attempted Homicid,New Filing
58962,190333333,19007276,2019/05/09,Misdemeanor,",242,243(E)1,243(e)(1),273A(B),273a(b),",ASLT,Assault-Misdemean,New Filing
58963,170200229,19007259,2019/05/09,Felony,",12022(a)(1),187(A),245(A)2,245(A)4,245(a)(2),245(a)(4),",HOMI,Homicide,New Filing
58964,190331531,19007246,2019/05/09,Misdemeanor,",21453(a),22350,23103,23152(A),23152(B),23152(a),",DUI,DUI,New Filing
58965,190333521,19007280,2019/05/09,Misdemeanor,",23152(A),23152(B),23152(b),23538(b)(2),23578,",DUI,DUI,New Filing
58966,170200229,19007258,2019/05/09,Felony,",12022.53(d),187(A),245(A)2,245(a)(2),417(a)(2)(A),417A2A,",HOMI,Homicide,New Filing
58967,190332175,2516208,2019/05/09,Misdemeanor,",490.2(A),490.2(a),",THFT,Theft- Non-Auto,New Filing
58968,190333123,19007272,2019/05/09,Felony,",30605(a),459,504,",THFT,Theft-Non Auto,New Filing
58969,190333151,19007273,2019/05/09,Felony,",459,504,",THFT,Theft-Non Auto,New Filing
59375,150984697,16001098,2019/05/09,MTR,",12022.1(b),211,368(B)1,368(D),368(b)(1),368(d),484g(a),487(a),644211,664/368D,",ROB1,Robbery 1st Degre,Motion to Revoke
59382,160501429,16011519,2019/05/09,MTR,",12022(b)(1),211,245(A)4,245(a)(4),",ROB2,Robbery 2nd Degre,Motion to Revoke
59399,170112878,17002096,2019/05/09,MTR,",10851(A),466.5(A),496D(A),",AUTO,Auto Theft,Motion to Revoke
59421,171003456,17018322,2019/05/09,MTR,",459,",BURC,Burglary-Commerci,Motion to Revoke
59442,180370646,18007748,2019/05/09,MTR,",10852,25400A1,25400A2,25850(A),29800A1,29815(A),459,496(A),",BURA,Burglary-Auto,Motion to Revoke
59449,180492121,18010202,2019/05/09,MTR,",148(A)1,148.10A,245(A)4,245(C),245(c),484(A),602(M),69(A),",ASLT,Assault-Felony,Motion to Revoke
59461,180657579,18013539,2019/05/09,MTR,",451(D),453(A),594(B)1,",ARS,Arson,Motion to Revoke
59471,180776210,18015905,2019/05/09,MTR,",11351,11351.5,11352(A),11352(a),11378,32,",DRUG,Narcotics,Motion to Revoke
59478,180892452,18018476,2019/05/09,MTR,",14601.1(A),21651(A),23152(A),23152(B),23538(b)(2),23577(a),23578,",DUI,DUI,Motion to Revoke
59488,190075416,19001676,2019/05/09,MTR,",459,496(A),667.5(c)(21),",BURR,Burglary-Resident,Motion to Revoke
59490,190123708,19002740,2019/05/09,MTR,",459,496(A),496(a),",BURA,Burglary-Auto,Motion to Revoke
58970,190331020,19007227,2019/05/10,Misdemeanor,",273.6(A),",STAY,Stay Away Violati,New Filing
58971,190335436,19007326,2019/05/10,Felony,",11364(A),211,242,368(B)1,",ROB2,Robbery 2nd Degre,New Filing
