ID,Incident Number,Court Number,Arrest Date,Filed Case Type,List of Filed Charges,Crime Type,Crime Description,Type
51132,Z20180604-18008642,18008642,2018/06/03,Misdemeanor,",23152(A),23152(B),23578,",DUI,DUI,New Filing
51133,Z20180603-18008583,18008583,2018/06/03,Misdemeanor,",23152(A),23152(B),23152(b),",DUI,DUI,New Filing
51134,Z20180712-02510420,2510420,2018/06/03,Misdemeanor,",14601.2(A),23247(E),23247(e),4000(A)1,",TRAN,14601/14602: Susp,New Filing
51135,180413945,18008650,2018/06/04,Misdemeanor,",166(A)4,481.1(B),",STAY,Stay Away Violati,New Filing
51136,180414749,18008661,2018/06/04,Misdemeanor,",369I(B),594B2A,",OTHM,Other-Misdemeanor,New Filing
51137,180415452,18008674,2018/06/04,Misdemeanor,",166(A)4,",STAY,Stay Away Violati,New Filing
51138,180146403,18008667,2018/06/04,Felony,",11377(A),12022.1(b),459,",BURC,Burglary-Commerci,New Filing
51139,180413923,18008649,2018/06/04,Felony,",22610(A),245(A)4,245(a)(1),273.5(A),",ASLT,Assault-Felony,New Filing
51140,180410850,18008651,2018/06/04,Felony,",10851(A),12022(b)(1),12022.1(b),12500(A),211,245(A)4,466,496D(A),",ROB2,Robbery 2nd Degre,New Filing
51141,180413901,18008654,2018/06/04,Felony,",148(A)1,459,466,487(A),487(a),",BURC,Burglary-Commerci,New Filing
51142,180414517,18008663,2018/06/04,Felony,",11351,11351.5,11378,12022.1(b),21456(B),32,",DRUG,Narcotics,New Filing
51143,180413741,18008648,2018/06/04,Felony,",459,466,594(B)(2)(A),594(b)(2)(A),",BURA,Burglary-Auto,New Filing
51144,180416212,18008695,2018/06/04,Felony,",10851(A),11364(A),11377(A),496D(A),496d(a),",AUTO,Auto Theft,New Filing
51145,180416290,18008699,2018/06/04,Felony,",11370.1(A),11377(A),25400(a)(1),25400A1,25850(A),25850(a),29800A1,",GUN,Gun-Felony,New Filing
51146,180416187,18008687,2018/06/04,Felony,",487(A),",THFT,Theft-Non Auto,New Filing
51147,180415220,18008681,2018/06/04,Felony,",459,466,602(M),",BURA,Burglary-Auto,New Filing
51148,180415220,18008680,2018/06/04,Felony,",459,602(M),664/459,",BURA,Burglary-Auto,New Filing
51149,180415731,18008677,2018/06/04,Felony,",11377(A),245(A)1,417(A)1,422,490.2(A),490.2(a),496(A),496(a),594(B)1,MTRDA,",ASLT,Assault-Felony,New Filing
51150,180416466,18008697,2018/06/04,Felony,",459,466,485,594(b)(2)(A),594B2A,",BURA,Burglary-Auto,New Filing
51151,Z20180604-18008673,18008673,2018/06/04,Misdemeanor,",594(B)1,594(b)(1),",GRAF,Graffiti,New Filing
51152,180416080,18008689,2018/06/04,Misdemeanor,",12500(A),20001(A),20001(a),20002(A),20002(a),23103(A),",HIT,Hit and Run,New Filing
51153,180415929,18008686,2018/06/04,Felony,",211,594(B)1,",ROB2,Robbery 2nd Degre,New Filing
51154,180415424,18008678,2018/06/04,Misdemeanor,",594(B)(2)(A),594(b)(2)(A),",VAN,Vandalism,New Filing
51155,180414379,2509787,2018/06/04,Misdemeanor,",242,243(D),245(A)4,245(a)(4),",ASLT,Assault-Misdemean,New Filing
51156,180414200,2510350,2018/06/04,Misdemeanor,",242,",ASLT,Assault-Misdemean,New Filing
51157,180413917,2510906,2018/06/04,Misdemeanor,",25400A1,",GUN,Gun-Misdemeanor,New Filing
51158,180414761,18013801,2018/06/04,Felony,",25850(A),29800(a)(1),29800A1,",GUN,Gun-Felony,New Filing
51159,180387908,18008742,2018/06/05,Felony,",182(A)1,215(A),245(A)4,",CJAC,Carjacking,New Filing
51160,Z20180605-18008700,18008700,2018/06/05,Misdemeanor,",166(A)4,",STAY,Stay Away Violati,New Filing
51161,180419147,18008752,2018/06/05,Misdemeanor,",11364(A),11364(a),602(M),",TRES,Trespass,New Filing
51162,180418854,18008754,2018/06/05,Felony,",12022.7(a),148(A)1,148(a)(1),245(A)1,422.75(a),664/187A,",ASLT,Assault-Felony,New Filing
51163,180416604,18008704,2018/06/05,Misdemeanor,",11364(A),11364(a),459,466,496(A),594(B)(2)(A),",BURA,Burglary-Auto,New Filing
51164,180414238,18008733,2018/06/05,Felony,",10851(A),4463(A),496D(A),496D,",AUTO,Auto Theft,New Filing
51165,180417583,18008709,2018/06/05,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
51166,Z20180605-18008740,18008740,2018/06/05,Felony,",10851(A),12022.1(b),14601.1(A),14601.1(a),496D(A),666.5,",AUTO,Auto Theft,New Filing
51167,180416858,18008708,2018/06/05,Felony,",12500(A),20001(A),20001(a),21950(A),242,245(A)1,",ASLT,Assault-Felony,New Filing
51168,180416591,18008707,2018/06/05,Felony,",602(M),664/459,667.5(c)(21),",BURR,Burglary-Resident,New Filing
51169,180417533,18008714,2018/06/05,Felony,",368(B)1,422,",EAP,Elder Abuse-Physi,New Filing
51170,180417812,18008750,2018/06/05,Felony,",211,245(A)4,245(a)(4),",ROBB,Robbery,New Filing
51171,180417812,18008718,2018/06/05,Felony,",211,245(A)4,245(a)(4),490.2(A),",ROBB,Robbery,New Filing
51172,180417107,18008705,2018/06/05,Felony,",10851(A),14601.1(A),496D(A),",AUTO,Auto Theft,New Filing
51173,180418371,2509786,2018/06/05,Misdemeanor,",242,415(1),647(F),647(f),",ASLT,Assault-Misdemean,New Filing
51174,180417856,2509785,2018/06/05,Misdemeanor,",242,",ASLT,Assault-Misdemean,New Filing
51175,180280023,18009586,2018/06/05,Felony,",245(A)1,245(a)(1),422.75(a),664/187A,",HATE,Hate Crimes,New Filing
51176,180416789,2510190,2018/06/05,Misdemeanor,",22(A),22(a),647E,",OTHM,Other-Misdemeanor,New Filing
51177,180417232,2510775,2018/06/05,Misdemeanor,",314(1),647(A),",IE,Indecent Exposure,New Filing
51178,180419103,18012549,2018/06/05,Felony,",12022.7(a),245(A)1,422.75(a),664/187A,",ASLT,Assault-Felony,New Filing
51179,180433573,2514268,2018/06/05,Misdemeanor,",20002(A),",HIT,Hit and Run,New Filing
51180,150225689,18008763,2018/06/06,Felony,",470(D),487(A),487(a),",FRD,Fraud-Other,New Filing
51181,180420928,18008799,2018/06/06,Felony,",11351,11351.5,11370.1(A),12022(c),148.10(a),148.10A,25400(a)(2),25400A2,25850(A),29800(a)(1),29800A1,69(A),69(a),",GUN,Gun-Felony,New Filing
51182,180420928,18008796,2018/06/06,Felony,",11350(A),11351,11351.5,",GUN,Gun-Felony,New Filing
51183,180046893,18008788,2018/06/06,Felony,",11364(A),236,242,243.4(A),243.4E1,289(A)1A,314(1),647(A),664243.4,",SAA,Sexual Assault,New Filing
51184,180422071,18008805,2018/06/06,Felony,",242,594(B)1,",VAN,Vandalism,New Filing
51185,180421255,18008789,2018/06/06,Felony,",211,242,245(A)4,",ROBB,Robbery,New Filing
51186,180420150,18008774,2018/06/06,Felony,",242,594(B)1,594B2A,",VAN,Vandalism,New Filing
51187,180420586,18008784,2018/06/06,Felony,",11352(A),32,",DRUG,Narcotics,New Filing
51188,180421164,18008790,2018/06/06,Felony,",148.9(A),487(A),",THFT,Theft-Non Auto,New Filing
51189,180421788,18008802,2018/06/06,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
51190,180420605,18008786,2018/06/06,Misdemeanor,",166(a)(4),273.6(A),",STAY,Stay Away Violati,New Filing
51191,180419476,18008785,2018/06/06,Felony,",148(A)1,148(a)(1),148.9(A),207(A),236,273.5(A),368(B)1,",KID,Kidnapping,New Filing
51192,180419363,18008760,2018/06/06,Felony,",487(C),",THFT,Theft-Non Auto,New Filing
51193,180419977,18008773,2018/06/06,Felony,",11350(A),11351,11351.5,",DRUG,Narcotics,New Filing
51194,180420382,18008783,2018/06/06,Felony,",11350(A),11351.5,11352(A),",DRUG,Narcotics,New Filing
51195,180420962,18008782,2018/06/06,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
51196,180419404,18008762,2018/06/06,Misdemeanor,",602(M),",BURR,Burglary-Resident,New Filing
51197,180421534,18008804,2018/06/06,Felony,",12022(b)(1),12022.7(a),245(A)1,245(a)(1),664/187A,",AHOM,Attempted Homicid,New Filing
51198,180419517,18008770,2018/06/06,Felony,",182(A)1,459,466,496(A),667.5(c)(21),",BURR,Burglary-Resident,New Filing
51199,180667855,18008768,2018/06/06,Felony,",182(A)1,459,667.5(c)(21),",BURR,Burglary-Resident,New Filing
51200,Z20180607-18008825,18008825,2018/06/06,Misdemeanor,",243(B),243.3,",ASLT,Assault-Misdemean,New Filing
51201,Z20180606-18008758,18008758,2018/06/06,Misdemeanor,",23152(A),23152(B),23152(F),23152(G),23152(f),23152(g),23578,",DUI,DUI,New Filing
51202,Z20180606-18008794,18008794,2018/06/06,Misdemeanor,",12500(A),23152(A),23152(B),23578,",DUI,DUI,New Filing
51203,Z20180801-02510678,2510678,2018/06/06,Misdemeanor,",243.35(a),243.35A,",ASLT,Assault-Misdemean,New Filing
51204,180423803,18008845,2018/06/07,Misdemeanor,",166(A)4,166(a)(4),",STAY,Stay Away Violati,New Filing
51205,180424287,18008850,2018/06/07,Misdemeanor,",166(A)4,",STAY,Stay Away Violati,New Filing
51206,180424594,18008857,2018/06/07,Misdemeanor,",273.6(A),273.6(a),",STAY,Stay Away Violati,New Filing
51207,180424005,18008852,2018/06/07,Felony,",11350(A),11351,12022.1(b),",DRUG,Narcotics,New Filing
51208,186123077,18008833,2018/06/07,Felony,",466,487(A),496(A),",THFT,Theft-Non Auto,New Filing
51209,180422344,18008816,2018/06/07,Felony,",211,459,466,",ROB2,Robbery 2nd Degre,New Filing
51210,180422899,18008837,2018/06/07,Misdemeanor,",166(A)4,",STAY,Stay Away Violati,New Filing
51211,180423148,18008842,2018/06/07,Felony,",10851(A),466,496D(A),",AUTO,Auto Theft,New Filing
51212,180424334,18008873,2018/06/07,Felony,",20001(A),23152B,23153(A),273A(A),273a(a),",DUII,DUI with Injury,New Filing
51213,160593971,18008831,2018/06/07,Felony,",182(A)1,368(D),487(A),520,",EAF,Elder Abuse-Finan,New Filing
51214,180423621,18008844,2018/06/07,Felony,",211,487(A),496(A),",ROB2,Robbery 2nd Degre,New Filing
51215,180424180,18008861,2018/06/07,Felony,",11364(A),11370.1(A),11377(A),25400(a)(2),25400A2,25850(A),32,",GUN,Gun-Felony,New Filing
51216,180420326,18008862,2018/06/07,Felony,",459,490.2(A),490.2(a),",BURC,Burglary-Commerci,New Filing
51217,180423740,18008905,2018/06/07,Felony,",12022.7(c),12022.7B,187(A),211,243(D),245(A)4,368(B)1,368(b)(3),NOTINTBL,",HOMI,Homicide,New Filing
51218,180423922,2509840,2018/06/07,Misdemeanor,",148(A)1,490.2(A),",THFT,Theft- Non-Auto,New Filing
51219,180423518,2509838,2018/06/07,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
51220,180422407,18008812,2018/06/07,Misdemeanor,",23152(A),23152(B),23152(b),23538(b)(2),23578,",DUI,DUI,New Filing
51221,180422463,18008817,2018/06/07,Misdemeanor,",21453(a),21460(A),21460(a),23152(A),23152(B),23538(b)(2),23577(a),23578,",DUI,DUI,New Filing
51222,180424845,2510003,2018/06/07,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
51223,180424152,2510743,2018/06/07,Misdemeanor,",490.2(A),490.2(a),",THFT,Theft- Non-Auto,New Filing
51224,189001703,2509934,2018/06/07,Misdemeanor,",11350(A),11377(A),",DRUG,Narcotics,New Filing
51225,180425940,18008897,2018/06/08,Felony,",11351,11362.3(a)(1),113623A1,11375(b)(1),11375B1,12022.1(b),148(A)1,166(A)4,21955,25400(a)(2),25400A2,25850(a),25850A,",DRUG,Narcotics,New Filing
51226,180426255,18008901,2018/06/08,Misdemeanor,",298.1(A),",OTHM,Other-Misdemeanor,New Filing
51227,180425495,18008906,2018/06/08,Misdemeanor,",166(C)1,166(c)(1),273.5(A),273.5(a),",ASLT,Assault-Misdemean,New Filing
51228,180426675,18008920,2018/06/08,Felony,",11351.5,11352(A),",DRUG,Narcotics,New Filing
51229,180425724,18008900,2018/06/08,Misdemeanor,",148.9(A),242,245(A)1,245(a)(1),273A(B),273a(b),",ASLT,Assault-Misdemean,New Filing
51230,180424573,18008871,2018/06/08,Misdemeanor,",243(E)1,243(e)(1),273.5(A),273.5(a),594(B)1,594(b)(1),",ASLT,Assault-Misdemean,New Filing
51231,180425075,18008883,2018/06/08,Felony,",12022.1(b),22810(A),422,",THRE,Threats,New Filing
51232,180389471,18008894,2018/06/08,Felony,",451(D),453(A),594(B)1,",ARS,Arson,New Filing
51233,180426170,18008908,2018/06/08,Felony,",211,242,422,",ROB2,Robbery 2nd Degre,New Filing
51234,180426716,18008918,2018/06/08,Felony,",10851(A),10852,496D(A),496d(a),",AUTO,Auto Theft,New Filing
51235,180206530,18008886,2018/06/08,Felony,",496(A),",BURC,Burglary-Commerci,New Filing
51236,Z20180809-02510903,2510903,2018/06/08,Misdemeanor,",14601.1(A),",OTHM,Other-Misdemeanor,New Filing
51237,180429293,18008980,2018/06/09,Felony,",242,245(A)1,245(A)4,245(a)(4),",ASLT,Assault-Felony,New Filing
51238,180427952,18008959,2018/06/09,Misdemeanor,",166(A)4,",STAY,Stay Away Violati,New Filing
51239,180429425,18008977,2018/06/09,Misdemeanor,",273.6(A),273.6(a),",STAY,Stay Away Violati,New Filing
51240,180428869,18008955,2018/06/09,Felony,",11351,11351.5,21955,",DRUG,Narcotics,New Filing
51241,180428609,18008954,2018/06/09,Felony,",11351,11375B1,148(A)1,",DRUG,Narcotics,New Filing
51242,180428057,18008946,2018/06/09,Felony,",11351,11351.5,11378,",DRUG,Narcotics,New Filing
51243,180427770,18008957,2018/06/09,Felony,",3455(A),459,",BURC,Burglary-Commerci,New Filing
51244,180428693,18008953,2018/06/09,Misdemeanor,",12500(A),273.6(A),4000(A)1,",STAY,Stay Away Violati,New Filing
51245,180427576,18008934,2018/06/09,Felony,",459,",BURC,Burglary-Commerci,New Filing
51246,180429538,18008979,2018/06/09,Felony,",11377(A),459,466,487(A),487(a),",BURA,Burglary-Auto,New Filing
51247,180427576,18008938,2018/06/09,Felony,",459,",BURC,Burglary-Commerci,New Filing
51248,180428734,18008958,2018/06/09,Misdemeanor,",594(B)1,594(b)(1),",VAN,Vandalism,New Filing
51249,180427269,18008951,2018/06/09,Felony,",148(A)1,25400A2,29800A1,417.8,667(e)(2)(C)(iii),",GUN,Gun-Felony,New Filing
51250,180428289,18008947,2018/06/09,Felony,",242,245(A)4,245(a)(4),273.5(A),",ASLT,Assault-Felony,New Filing
51251,180428411,18008949,2018/06/09,Felony,",11364(A),148(A)1,422,69(A),",THRE,Threats,New Filing
51252,180428944,2511402,2018/06/09,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
51253,180431470,18009014,2018/06/10,Misdemeanor,",166(A)4,490.2(A),",THFT,Theft- Non-Auto,New Filing
51254,180431442,18009021,2018/06/10,Felony,",11351,11351.5,11378,12022.1(b),148(a)(1),",DRUG,Narcotics,New Filing
51255,180430109,18008990,2018/06/10,Felony,",290.011(a),290.011A,",290,290 Failure to Re,New Filing
51256,180430610,18008994,2018/06/10,Misdemeanor,",11350(A),11350(a),148(A)1,7.2.13,",DRUG,Narcotics,New Filing
51257,180431743,18009026,2018/06/10,Felony,",11351,11378,11379(A),",DRUG,Narcotics,New Filing
51258,180668073,18009025,2018/06/10,Misdemeanor,",594(B)(2)(A),594(B)1,594(b)(1),594(b)(2)(A),",VAN,Vandalism,New Filing
51259,180407330,18008989,2018/06/10,Felony,",597(A),",ANC,Animal Cruelty,New Filing
51260,180430046,18008986,2018/06/10,Misdemeanor,",372,647(E),647(e),",TRES,Trespass,New Filing
51261,180431458,18009016,2018/06/10,Misdemeanor,",594(B)1,594(b)(1),",VAN,Vandalism,New Filing
51262,188430046,18008987,2018/06/10,Misdemeanor,",22(a),372,647(E),647(e),",OTHM,Other-Misdemeanor,New Filing
51263,180430046,18008988,2018/06/10,Misdemeanor,",22(A),22(a),647(E),",OTHM,Other-Misdemeanor,New Filing
51264,180430626,18009006,2018/06/10,Felony,",12022.7(a),243(D),245(A)4,245(a)(4),",ASLT,Assault-Felony,New Filing
51265,180431301,18009022,2018/06/10,Felony,",12022.53(b),211,25400(a)(2),25400A2,25850(A),25850(a),32310(B),32310(b),664/211,",ROB2,Robbery 2nd Degre,New Filing
51266,180431351,18009018,2018/06/10,Misdemeanor,",242,243(e)(1),243E(1),",ASLT,Assault-Misdemean,New Filing
51267,180430892,18009108,2018/06/10,Felony,",12022.1(b),182(A)1,187(A),207(A),211,236.1(A),236.1(B),245(A)4,266H(A),273.5(A),422,",HOMI,Homicide,New Filing
51268,180430472,2509839,2018/06/10,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
51269,180430284,2509889,2018/06/10,Misdemeanor,",242,",ASLT,Assault-Misdemean,New Filing
51270,Z20180610-18008981,18008981,2018/06/10,Misdemeanor,",23152(A),23152(B),23578,",DUI,DUI,New Filing
51271,Z20180610-18008978,18008978,2018/06/10,Misdemeanor,",23152(A),23152(B),23578,",DUI,DUI,New Filing
51272,180431505,2510614,2018/06/10,Misdemeanor,",20002(A),22107,22450(a),",HIT,Hit and Run,New Filing
51273,Z20180906-02511346,2511346,2018/06/10,Misdemeanor,",23152(a),23152(b),23152(f),23152(g),23578,",DUI,DUI,New Filing
51274,170635240,18009042,2018/06/11,Felony,",594(B)1,594(b)(1),",GRAF,Graffiti,New Filing
51275,180432989,18009060,2018/06/11,Misdemeanor,",243(E)1,",ASLT,Assault-Misdemean,New Filing
51276,180433288,18009059,2018/06/11,Felony,",12022(b)(1),245(A)1,245(A)4,245(a)(4),",ASLT,Assault-Felony,New Filing
51277,180432230,18009040,2018/06/11,Misdemeanor,",166(C)1,166(c)(1),422,",STAY,Stay Away Violati,New Filing
51278,180432531,18009051,2018/06/11,Felony,",12022(b)(1),211,22810(A),22810(a),459,",ROB2,Robbery 2nd Degre,New Filing
51279,180432393,18009043,2018/06/11,Misdemeanor,",11350(A),",DRUG,Narcotics,New Filing
51280,180432785,18009052,2018/06/11,Felony,",11350(A),11351,11351.5,11375B1,466,",DRUG,Narcotics,New Filing
51281,180432785,18009050,2018/06/11,Felony,",11350(A),11351,11375B1,166(A)4,",DRUG,Narcotics,New Filing
51282,180432086,18009035,2018/06/11,Felony,",10852,21310,496(A),",WEA,Weapons-Non-Gun,New Filing
51283,180414733,18009044,2018/06/11,Felony,",12022(b)(1),12022.7(a),20001(a),245(A)1,245(A)4,422,",ASLT,Assault-Felony,New Filing
51284,170256636,18009061,2018/06/11,Felony,",12022.5(a),12022.53(d),12022.7(a),182(A)1,187(A),245(B),29800(a)(1),29800A1,664/187A,",HOMI,Homicide,New Filing
51285,180434690,18009092,2018/06/11,Felony,",459,466,602.5(B),602.5(b),667.5(c)(21),",BURR,Burglary-Resident,New Filing
51286,180432428,18009045,2018/06/11,Misdemeanor,",594(B)1,594(b)(1),",VAN,Vandalism,New Filing
51287,180432296,18009041,2018/06/11,Misdemeanor,",594(B)1,594(b)(1),",VAN,Vandalism,New Filing
51288,180433915,18009085,2018/06/11,Felony,",211,242,484(A),",ROB2,Robbery 2nd Degre,New Filing
51289,180434612,18009088,2018/06/11,Felony,",211,240,422,487,496(A),496(a),664/211,",THRE,Threats,New Filing
51290,180428176,18009080,2018/06/11,Felony,",12022.5(a),12022.53(c),148(A)1,148(a)(1),211,236,245(A)2,245(B),245(C),245(c),246,246.3(A),2800.2A,29800A1,30305A1,30605(A),31360(a),31360A,459,594(B)1,594(b)(1),664/187A,664/211,664/459,781,",AHOM,Attempted Homicid,New Filing
51291,180434355,18009087,2018/06/11,Felony,",12022(b)(1),1203(e)(2),245(A)1,245(A)2,245(a)(2),25400A2,29805(A),",GUN,Gun-Felony,New Filing
51292,180000863,18009034,2018/06/11,Misdemeanor,",12500(A),12500(a),23103,23152(A),23152(B),23538(b)(2),23578,",DUI,DUI,New Filing
51293,Z20180612-18009079,18009079,2018/06/11,Misdemeanor,",23152(A),23152(B),23578,",DUI,DUI,New Filing
51294,180434195,18009086,2018/06/11,Misdemeanor,",23152(A),23152(B),23152(b),23538(b)(2),23578,",DUI,DUI,New Filing
51295,180407299,18009104,2018/06/12,Felony,",451(D),451(d),452(C),453(A),453(a),455,594(B)1,594(b)(1),",ARS,Arson,New Filing
51296,180435347,18009096,2018/06/12,Misdemeanor,",11377(A),",DRUG,Narcotics,New Filing
51297,180151929,18009100,2018/06/12,Felony,",459,487(A),",BUR,Burglary,New Filing
51298,180436414,18009110,2018/06/12,Misdemeanor,",490.1(A),496(A),496(a),",RECP,Receiving Stolen,New Filing
51299,180429544,18009113,2018/06/12,Felony,",12022.7(d),12022.7A,205,243(D),245(A)1,273A(A),273D(A),784.7(b),",CPA,Child Physical Ab,New Filing
51300,180342297,18009115,2018/06/12,Felony,",459,487(A),",BURR,Burglary-Resident,New Filing
51301,180379115,18009116,2018/06/12,Felony,",12022.53(b),209(B)1,211,29800A1,459,",ROB2,Robbery 2nd Degre,New Filing
51302,180436884,18009128,2018/06/12,Felony,",12022.1(b),14601.4(a),14601.4A,23153(A),23153(B),23153(b),23577(a),273A(A),",DUI,DUI,New Filing
51303,180435773,2509886,2018/06/12,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
51304,180434775,18009093,2018/06/12,Misdemeanor,",23152(A),23152(B),24250,",DUI,DUI,New Filing
51305,180434800,2510193,2018/06/12,Misdemeanor,",23152(A),23152(B),23152(b),23538(b)(2),23578,",DUI,DUI,New Filing
51306,180435795,2510933,2018/06/12,Misdemeanor,",242,368(C),",ASLT,Assault-Misdemean,New Filing
51307,180437230,2511002,2018/06/12,Misdemeanor,",602.1(A),",TRES,Trespass,New Filing
51308,Z20181119-02512901,2512901,2018/06/12,Misdemeanor,",23103,23152(F),",DUI,DUI,New Filing
51309,180439515,2510486,2018/06/13,Misdemeanor,",594(B)(2)(A),594(b)(2)(A),",VAN,Vandalism,New Filing
51310,170038544,18008685,2018/06/13,Misdemeanor,",290.011(a),290.011A,",290,290 Failure to Re,New Filing
51311,180439521,18009173,2018/06/13,Misdemeanor,",459.5(A),490.2(A),490.2(a),",THFT,Theft- Non-Auto,New Filing
51312,180438783,18009170,2018/06/13,Misdemeanor,",166(c)(1),273.6(A),273.6(a),",STAY,Stay Away Violati,New Filing
51313,180438385,18009167,2018/06/13,Misdemeanor,",166(A)4,273.6(A),",STAY,Stay Away Violati,New Filing
51314,180224463,18009169,2018/06/13,Felony,",12022(b)(1),12022.1(b),209(B)1,211,236,459,487(A),667.5(c)(21),",KID,Kidnapping,New Filing
51315,180439214,18009190,2018/06/13,Felony,",459,466,496(A),496(a),602(M),",BURC,Burglary-Commerci,New Filing
51316,180438971,18009180,2018/06/13,Felony,",12022.1(b),182(A)1,459,496(A),",BURA,Burglary-Auto,New Filing
51317,180411046,18009181,2018/06/13,Felony,",11351.5,11378,12022.7(a),243(D),245(A)4,30305A1,594(B)1,",ASLT,Assault-Felony,New Filing
51318,180411046,18009183,2018/06/13,Felony,",12022.7(a),243(D),245(A)4,594(B)1,",ASLT,Assault-Felony,New Filing
51319,180439753,18009186,2018/06/13,Felony,",12022.1(b),487(A),",THFT,Theft-Non Auto,New Filing
51320,180439430,18009197,2018/06/13,Felony,",148(A)1,20001(A),20002(A),20002(a),23153(A),23558,23577(a),273A(A),2800.2A,",DUI,DUI,New Filing
51321,180439430,18009176,2018/06/13,Felony,",148(A)1,273A(A),",DUII,DUI with Injury,New Filing
51322,180437650,18009146,2018/06/13,Misdemeanor,",21310,21810,",WEA,Weapons- Non-Gun,New Filing
51323,180433620,18009166,2018/06/13,Felony,",459,",BURA,Burglary-Auto,New Filing
51324,180437644,18009143,2018/06/13,Felony,",459,466,496(A),",BURA,Burglary-Auto,New Filing
51325,180439606,18009188,2018/06/13,Felony,",459,594(B)1,664/459,",BURA,Burglary-Auto,New Filing
